state,month,year,cars_sales,capital_gains,dividend_income,total_income,nb_returns,population,post_crash,exposure
CO,10,1933,788,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,10,1932,490,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,10,1931,991,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,10,1930,1528,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,10,1929,2788,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1934,1190,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1933,656,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1932,330,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1931,518,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1930,926,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,11,1929,1289,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1934,1149,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1933,370,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1932,340,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1931,600,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1930,697,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CO,12,1929,769,12360267,27703012,184367947,31091,1090000,1,0.150259372362594
CT,1,1934,620,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,1,1933,923,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,1,1932,1041,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,1,1931,1337,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,1,1930,1564,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,1,1929,1747,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,2,1934,889,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,2,1933,975,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,2,1932,1049,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,2,1931,1669,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,2,1930,2389,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,2,1929,2755,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,3,1934,2323,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,3,1933,1223,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,3,1932,1645,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,3,1931,3300,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,3,1930,4455,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,3,1929,4901,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,4,1934,3835,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,4,1933,2241,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,4,1932,2326,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,4,1931,4834,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,4,1930,6249,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,4,1929,8681,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,5,1934,3788,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,5,1933,2953,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,5,1932,2214,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,5,1931,4285,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,5,1930,5813,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,5,1929,7516,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,6,1934,3674,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,6,1933,2918,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,6,1932,2366,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,6,1931,3594,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,6,1930,4702,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,6,1929,6315,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,7,1934,3194,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,7,1933,2834,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,7,1932,1669,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,7,1931,3357,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,7,1930,4127,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,7,1929,6187,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,8,1934,2873,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,8,1933,2930,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,8,1932,1500,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,8,1931,2653,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,8,1930,3498,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,8,1929,5180,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,9,1934,1887,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,9,1933,2561,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,9,1932,1271,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,9,1931,2252,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,9,1930,2827,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,9,1929,4418,70537111,128179492,588082129,81063,1667000,0,0.217961889469353
CT,10,1934,1968,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,10,1933,2465,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,10,1932,970,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,10,1931,2105,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,10,1930,2716,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,10,1929,3959,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1934,1409,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1933,1635,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1932,837,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1931,1513,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1930,1824,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,11,1929,2759,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1934,887,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1933,555,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1932,690,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1931,1085,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1930,1223,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
CT,12,1929,1455,70537111,128179492,588082129,81063,1667000,1,0.217961889469353
DC,1,1934,564,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,1,1933,848,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,1,1932,1136,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,1,1931,1207,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,1,1930,962,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,1,1929,982,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,2,1934,828,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,2,1933,949,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,2,1932,836,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,2,1931,1338,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,2,1930,1300,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,2,1929,1568,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,3,1934,1612,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,3,1933,1051,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,3,1932,1123,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,3,1931,2478,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,3,1930,2071,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,3,1929,2581,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,4,1934,2126,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,4,1933,1240,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,4,1932,1407,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,4,1931,3008,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,4,1930,2319,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,4,1929,2468,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,5,1934,2294,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,5,1933,1662,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,5,1932,1556,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,5,1931,2918,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,5,1930,2274,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,5,1929,2424,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,6,1934,2654,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,6,1933,1710,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,6,1932,1924,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,6,1931,2683,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,6,1930,2236,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,6,1929,2429,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,7,1934,2433,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,7,1933,1534,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,7,1932,1308,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,7,1931,2313,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,7,1930,2235,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,7,1929,2536,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,8,1934,1895,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,8,1933,1657,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,8,1932,1163,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,8,1931,1888,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,8,1930,1913,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,8,1929,2519,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,9,1934,1354,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,9,1933,1306,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,9,1932,893,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,9,1931,1802,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,9,1930,1596,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,9,1929,1893,21320732,30484026,257666930,44183,552000,0,0.118307871328307
DC,10,1934,1321,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,10,1933,1237,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,10,1932,812,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,10,1931,1575,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,10,1930,1341,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,10,1929,1654,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1934,794,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1933,745,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1932,534,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1931,1016,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1930,868,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,11,1929,1252,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1934,648,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1933,436,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1932,565,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1931,872,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1930,932,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DC,12,1929,882,21320732,30484026,257666930,44183,552000,1,0.118307871328307
DE,1,1934,141,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,1,1933,241,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,1,1932,255,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,1,1931,291,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,1,1930,441,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,1,1929,282,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,2,1934,168,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,2,1933,219,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,2,1932,212,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,2,1931,340,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,2,1930,533,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,2,1929,603,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,3,1934,426,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,3,1933,265,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,3,1932,301,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,3,1931,564,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,3,1930,869,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,3,1929,941,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,4,1934,692,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,4,1933,382,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,4,1932,341,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,4,1931,690,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,4,1930,987,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,4,1929,971,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,5,1934,572,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,5,1933,534,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,5,1932,397,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,5,1931,706,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,5,1930,911,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,5,1929,998,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,6,1934,598,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,6,1933,477,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,6,1932,504,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,6,1931,565,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,6,1930,798,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,6,1929,1045,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,7,1934,612,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,7,1933,520,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,7,1932,240,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,7,1931,472,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,7,1930,639,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,7,1929,964,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,8,1934,541,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,8,1933,433,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,8,1932,289,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,8,1931,409,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,8,1930,620,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,8,1929,832,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,9,1934,346,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,9,1933,387,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,9,1932,213,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,9,1931,344,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,9,1930,510,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,9,1929,680,21659366,50657557,127012745,9592,244000,0,0.398838376416477
DE,10,1934,332,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,10,1933,309,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,10,1932,170,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,10,1931,297,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,10,1930,354,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,10,1929,575,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1934,240,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1933,196,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1932,118,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1931,222,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1930,280,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,11,1929,405,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1934,200,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1933,156,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1932,142,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1931,260,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1930,348,21659366,50657557,127012745,9592,244000,1,0.398838376416477
DE,12,1929,364,21659366,50657557,127012745,9592,244000,1,0.398838376416477
FL,1,1934,1413,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,1,1933,1555,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,1,1932,1713,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,1,1931,3282,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,1,1930,3672,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,1,1929,2407,24444286,36343593,227761060,32155,1411000,0,0.159568949143458
FL,2,1934,1249,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,2,1933,1548,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,2,1932,1367,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,2,1931,1904,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
FL,2,1930,4429,24444286,36343593,227761060,32155,1411000,1,0.159568949143458
